"","subject","session","emotion","genuine.accuracy","genuine.rt","genuine.slider.correct","genuine.slider.incorrect","emotion.accuracy","emotion.slider.correct","emotion.slider.incorrect","group"
"1",20,1,"anger",0.69,1.61,4.88,4,1,2.19,NA,"Control"
"2",20,2,"anger",0.81,0.65,4.51,3.67,1,3,NA,"Control"
"3",20,3,"anger",0.75,0.68,5.06,2.75,1,2.68,NA,"Control"
"4",20,1,"fear",0.94,1.08,5.12,5,1,4.31,NA,"Control"
"5",20,2,"fear",0.88,0.46,5.19,3,1,4.44,NA,"Control"
"6",20,3,"fear",0.88,0.54,5.72,3.5,1,4.44,NA,"Control"
"7",20,1,"happiness",0.63,0.78,5.1,3.2,1,3.94,NA,"Control"
"8",20,2,"happiness",0.69,0.54,4.18,3.75,1,3.18,NA,"Control"
"9",20,3,"happiness",0.75,0.47,4.94,4.5,1,3.38,NA,"Control"
