"","subject","session","emotion","genuine.accuracy","genuine.rt","genuine.slider.correct","genuine.slider.incorrect","emotion.accuracy","emotion.slider.correct","emotion.slider.incorrect","group"
"1",46,1,"anger",0.63,4.87,2.91,3,1,3.56,NA,"M1"
"2",46,2,"anger",0.69,2.73,2.59,2.12,0.88,3.64,1,"M1"
"3",46,3,"anger",0.81,2.07,2.37,1,1,2.88,NA,"M1"
"4",46,1,"fear",0.88,2.6,3.12,3.5,1,4.5,NA,"M1"
"5",46,2,"fear",0.75,2.13,2.92,1,1,3.88,NA,"M1"
"6",46,3,"fear",0.81,1.62,2.65,1.67,1,4.5,NA,"M1"
"7",46,1,"happiness",0.69,2.1,2.96,2.2,1,3.68,NA,"M1"
"8",46,2,"happiness",0.62,1.18,3.12,2.5,1,3.75,NA,"M1"
"9",46,3,"happiness",0.69,1.32,2.64,2.4,1,3.56,NA,"M1"
