"","subject","session","emotion","genuine.accuracy","genuine.rt","genuine.slider.correct","genuine.slider.incorrect","emotion.accuracy","emotion.slider.correct","emotion.slider.incorrect","group"
"1",26,1,"anger",0.69,2.24,4.52,2.92,1,4.75,NA,"Experimental"
"2",26,2,"anger",0.81,1.92,4.32,3.33,1,5.56,NA,"Experimental"
"3",26,3,"anger",0.81,1.1,4.64,2.67,1,4.5,NA,"Experimental"
"4",26,1,"fear",0.88,3.01,4.29,2,0.88,5.57,5.5,"Experimental"
"5",26,2,"fear",0.94,1.88,4.22,2,0.94,6.19,6,"Experimental"
"6",26,3,"fear",1,1.54,5.31,NA,1,6.37,NA,"Experimental"
"7",26,1,"happiness",0.62,1.75,4.5,4.66,1,5.19,NA,"Experimental"
"8",26,2,"happiness",0.81,1.5,4.05,2.75,0.94,5.37,5,"Experimental"
"9",26,3,"happiness",0.63,2.42,3,3.8,1,5.25,NA,"Experimental"
