"","subject","session","emotion","genuine.accuracy","genuine.rt","genuine.slider.correct","genuine.slider.incorrect","emotion.accuracy","emotion.slider.correct","emotion.slider.incorrect","group"
"1",27,1,"anger",0.69,2.58,3.55,3.12,0.94,5.18,1,"Experimental"
"2",27,2,"anger",0.75,1.6,3.45,2.34,1,3.68,NA,"Experimental"
"3",27,3,"anger",0.69,1.35,2.55,1.88,1,3.13,NA,"Experimental"
"4",27,1,"fear",0.81,2.56,3.26,3,0.94,6.04,2,"Experimental"
"5",27,2,"fear",0.81,2.02,3.61,3,1,5.19,NA,"Experimental"
"6",27,3,"fear",1,2.08,3.44,NA,1,5.5,NA,"Experimental"
"7",27,1,"happiness",0.75,2,3.68,4.25,0.94,5.49,3,"Experimental"
"8",27,2,"happiness",0.75,3.04,2.56,2.25,1,5.19,NA,"Experimental"
"9",27,3,"happiness",0.81,1.54,2.71,2,1,4.5,NA,"Experimental"
