"","subject","session","emotion","genuine.accuracy","genuine.rt","genuine.slider.correct","genuine.slider.incorrect","emotion.accuracy","emotion.slider.correct","emotion.slider.incorrect","group"
"1",10,1,"anger",0.69,1.31,0.04,0.25,1,6,NA,"Control"
"2",10,2,"anger",0.88,0.9,-0.5,1,1,6.56,NA,"Control"
"3",10,3,"anger",0.69,0.72,0.75,-0.33,1,6.25,NA,"Control"
"4",10,1,"fear",0.88,1.12,0.5,0.5,1,6.38,NA,"Control"
"5",10,2,"fear",0.88,1.17,0.5,0,1,6.94,NA,"Control"
"6",10,3,"fear",0.88,0.7,0.46,-2.5,1,7.06,NA,"Control"
"7",10,1,"happiness",0.88,1.16,-0.12,2.5,1,6.38,NA,"Control"
"8",10,2,"happiness",0.81,0.88,0.02,-2.33,1,6.62,NA,"Control"
"9",10,3,"happiness",0.81,0.74,-0.4,0.75,1,6.44,NA,"Control"
