"","subject","session","emotion","genuine.accuracy","genuine.rt","genuine.slider.correct","genuine.slider.incorrect","emotion.accuracy","emotion.slider.correct","emotion.slider.incorrect","group"
"1",17,1,"anger",0.56,1.58,3.04,1.83,0.94,5.2,3,"Experimental"
"2",17,2,"anger",0.56,1.54,3.16,1.95,1,4.69,NA,"Experimental"
"3",17,3,"anger",0.69,0.86,3.12,2,1,5.56,NA,"Experimental"
"4",17,1,"fear",0.75,1.38,3.43,2.84,0.94,5.72,6,"Experimental"
"5",17,2,"fear",0.81,1.35,2.73,1.5,1,6.31,NA,"Experimental"
"6",17,3,"fear",0.81,0.9,3.16,2.5,1,6.19,NA,"Experimental"
"7",17,1,"happiness",0.56,2.05,3,2.25,1,5.81,NA,"Experimental"
"8",17,2,"happiness",0.56,1.23,2.79,2.84,1,6,NA,"Experimental"
"9",17,3,"happiness",0.63,0.81,3.16,2.2,1,6.56,NA,"Experimental"
