"","subject","session","emotion","genuine.accuracy","genuine.rt","genuine.slider.correct","genuine.slider.incorrect","emotion.accuracy","emotion.slider.correct","emotion.slider.incorrect","group"
"1",24,1,"anger",0.69,1.1,4.78,4.08,0.94,5.4,4,"Control"
"2",24,2,"anger",0.69,0.66,4.56,3.34,1,4.69,NA,"Control"
"3",24,3,"anger",0.5,0.5,5.38,3.75,1,5.69,NA,"Control"
"4",24,1,"fear",0.75,1.21,5.44,4,0.94,5.48,6,"Control"
"5",24,2,"fear",0.81,1.08,4.72,3.25,0.94,5.28,6,"Control"
"6",24,3,"fear",0.94,0.82,5.18,5,0.94,6.02,6,"Control"
"7",24,1,"happiness",0.63,0.84,5.77,3.9,1,6.25,NA,"Control"
"8",24,2,"happiness",0.63,0.44,5.57,4.6,1,5.87,NA,"Control"
"9",24,3,"happiness",0.63,0.52,5.43,6.1,1,6.25,NA,"Control"
