"","subject","session","emotion","genuine.accuracy","genuine.rt","genuine.slider.correct","genuine.slider.incorrect","emotion.accuracy","emotion.slider.correct","emotion.slider.incorrect","group"
"1",28,1,"anger",0.75,2.16,4.37,3,1,5,NA,"Control"
"2",28,2,"anger",0.88,1.73,3.38,4,1,4.88,NA,"Control"
"3",28,3,"anger",0.81,1.58,3.95,2.67,1,4.81,NA,"Control"
"4",28,1,"fear",0.75,2.24,4.08,2.75,1,6.25,NA,"Control"
"5",28,2,"fear",0.88,2.27,4.07,3,1,6,NA,"Control"
"6",28,3,"fear",0.75,1.41,4.36,2.34,0.94,6,4,"Control"
"7",28,1,"happiness",0.88,1.86,3.46,3.5,1,4.38,NA,"Control"
"8",28,2,"happiness",0.75,1.55,3.24,1.33,1,4,NA,"Control"
"9",28,3,"happiness",0.88,1.26,3.29,1,1,3.63,NA,"Control"
