"","subject","session","emotion","genuine.accuracy","genuine.rt","genuine.slider.correct","genuine.slider.incorrect","emotion.accuracy","emotion.slider.correct","emotion.slider.incorrect","group"
"1",2,1,"anger",0.69,3.15,-0.44,-0.75,0.62,4.8,2.16,"Experimental"
"2",2,2,"anger",0.69,1.64,0.25,-3.4,0.69,4.8,1.88,"Experimental"
"3",2,3,"anger",0.75,2.54,-0.44,-2.5,0.69,4.72,2.62,"Experimental"
"4",2,1,"fear",0.88,2.7,0.14,0,1,6.69,NA,"Experimental"
"5",2,2,"fear",0.75,2.41,0,0.75,1,6.56,NA,"Experimental"
"6",2,3,"fear",0.69,1.29,1.06,0.25,1,6.44,NA,"Experimental"
"7",2,1,"happiness",0.69,1.54,0.38,4,1,5.06,NA,"Experimental"
"8",2,2,"happiness",0.75,1.49,0.88,3,1,5.5,NA,"Experimental"
"9",2,3,"happiness",0.75,1.6,1.19,3.5,1,5.56,NA,"Experimental"
