"","subject","session","emotion","genuine.accuracy","genuine.rt","genuine.slider.correct","genuine.slider.incorrect","emotion.accuracy","emotion.slider.correct","emotion.slider.incorrect","group"
"1",29,1,"anger",0.69,0.88,3.56,2.92,1,3.94,NA,"Control"
"2",29,2,"anger",0.62,1.15,2.7,2,1,3.75,NA,"Control"
"3",29,3,"anger",0.75,1.21,2.73,3.16,1,3.25,NA,"Control"
"4",29,1,"fear",0.56,1.38,3.67,2.75,0.88,5.21,2.5,"Control"
"5",29,2,"fear",0.75,0.93,3.02,4.16,1,4.56,NA,"Control"
"6",29,3,"fear",0.75,1.11,3.02,3.16,0.94,4.52,1,"Control"
"7",29,1,"happiness",0.56,1.15,2.67,2.29,1,2.75,NA,"Control"
"8",29,2,"happiness",0.62,0.68,2.38,2.25,1,2.82,NA,"Control"
"9",29,3,"happiness",0.56,1.11,2.08,1,1,2.38,NA,"Control"
